"MasterCatalogName","CatalogName","ProductCode","IsActive","CategoryCodes","ProductName","Price","SalePrice","MSRP","MAP","MAPEffectiveStartDate","MAPEffectiveEndDate","ProductShortDescription","ContentFullProductDescription","SEOMetaTagTitle","SEOMetaTagDescription","SEOMetaTagKeywords","SEOFriendlyURL"
"Mystic Outdoors Master","Mystic Pro Outdoor","HikeShirt_007","Yes","","Go Everywhere Merino Crew Shirt - Men's","65.00","","","","","","Tech meets soft when renewable Sorona® fibers are blended with premium merino in the Royal Robbins Go Everywhere men's crew, adding softness and durability to the merino wool performance.
","•	Fabric blend dries quickly and offers UPF 50+ sun protection&nbsp;<div>•	Natural antimicrobial odor control will keep you (and your friends) happy when you've been trekking for a week&nbsp;</div><div>•	Raglan sleeves and flatlock seams ensure mobility and chafe-free comfort&nbsp;</div><div>•	Natural fit
</div>","","•	Fabric blend dries quickly and offers UPF 50+ sun protection •	Natural antimicrobial odor control will keep you (and your friends) happy when you've been trekking for a week •	Raglan sleeves and flatlock seams ensure mobility and chafe-free comfort •	Natural fit","","go-everywhere-merino-crew-shirt-men-s"
"Mystic Outdoors Master","Mystic Outdoors","HikeShirt_007","Yes","ClothesShoes","Go Everywhere Merino Crew Shirt - Men's","65.00","","","","","","Tech meets soft when renewable Sorona® fibers are blended with premium merino in the Royal Robbins Go Everywhere men's crew, adding softness and durability to the merino wool performance.
","•	Fabric blend dries quickly and offers UPF 50+ sun protection&nbsp;<div>•	Natural antimicrobial odor control will keep you (and your friends) happy when you've been trekking for a week&nbsp;</div><div>•	Raglan sleeves and flatlock seams ensure mobility and chafe-free comfort&nbsp;</div><div>•	Natural fit
</div>","","•	Fabric blend dries quickly and offers UPF 50+ sun protection •	Natural antimicrobial odor control will keep you (and your friends) happy when you've been trekking for a week •	Raglan sleeves and flatlock seams ensure mobility and chafe-free comfort •	Natural fit","","go-everywhere-merino-crew-shirt-men-s"
"Mystic Outdoors Master","Mystic Pro Outdoor","HikeShirt_006","Yes","","Give-N-Go T-Shirt - Men's","40.00","","","","","","Breathable, lightweight, odor-resistant and long-wearing, the ExOfficio Give-N-Go T-Shirt is ideal for any traveling when everything needs to fit in one carry-on.
","•	Just toss the Give-N-Go Tee in the laundry or wash it in a sink and within hours you will have a clean, dry shirt&nbsp;<div>•	Treated with Aegis® Microbe Shield to eliminate odor-causing bacteria in fabric&nbsp;</div><div>•	Stretch diamond-weave mesh fabric is extremely quick-drying and highly breathable&nbsp;</div><div>•	Critical seams moved off the shoulder to prevent rubbing&nbsp;</div><div>•	Tagless label to prevent rubbing
</div>","","•	Just toss the Give-N-Go Tee in the laundry or wash it in a sink and within hours you will have a clean, dry shirt •	Treated with Aegis® Microbe Shield to eliminate odor-causing bacteria in fabric •	Stretch diamond-weave mesh fabric is extremely quick-drying and highly breathable •	Critical seams moved off the shoulder to prevent rubbing •	Tagless label to prevent rubbing","","give-n-go-t-shirt-men-s"
"Mystic Outdoors Master","Mystic Outdoors","HikeShirt_006","Yes","ClothesShoes","Give-N-Go T-Shirt - Men's","40.00","","","","","","Breathable, lightweight, odor-resistant and long-wearing, the ExOfficio Give-N-Go T-Shirt is ideal for any traveling when everything needs to fit in one carry-on.
","•	Just toss the Give-N-Go Tee in the laundry or wash it in a sink and within hours you will have a clean, dry shirt&nbsp;<div>•	Treated with Aegis® Microbe Shield to eliminate odor-causing bacteria in fabric&nbsp;</div><div>•	Stretch diamond-weave mesh fabric is extremely quick-drying and highly breathable&nbsp;</div><div>•	Critical seams moved off the shoulder to prevent rubbing&nbsp;</div><div>•	Tagless label to prevent rubbing
</div>","","•	Just toss the Give-N-Go Tee in the laundry or wash it in a sink and within hours you will have a clean, dry shirt •	Treated with Aegis® Microbe Shield to eliminate odor-causing bacteria in fabric •	Stretch diamond-weave mesh fabric is extremely quick-drying and highly breathable •	Critical seams moved off the shoulder to prevent rubbing •	Tagless label to prevent rubbing","","give-n-go-t-shirt-men-s"
"Mystic Outdoors Master","Mystic Pro Outdoor","HikeShirt_005","Yes","","Airspeed Shirt - Men's","85.00","","","","","","Do your travel plans include hot sun, high humidity, and little to no breeze to provide relief? You need the Kuhl Airspeed—designed to block harmful UV rays, wick moisture and dry quickly.
","•	AirVolution fabric feels cotton-soft against your skin, but is really a high-performance nylon/polyester blend that's cool, comfortable and easy to care for on the road&nbsp;<div>•	Knit fabric on the back panel and front sleeve deliver great freedom of movement&nbsp;</div><div>•	Patent pending articulated 5 panel sleeves provide ergonomic comfort with greater range of motion; adjustable cuffs with two-button closure&nbsp;</div><div>•	Strategically placed Koncealer mesh panels increase airflow and comfort with a mesh so fine it can't easily be detected at a casual glance&nbsp;</div><div>•	UPF 30 ultraviolet protection&nbsp;</div><div>•	Hidden zip security pocket at inside chest&nbsp;</div><div>•	Built-in sunglass cleaner chamois patch is sewn inside the bottom left placket&nbsp;</div><div>•	Button tab keeps rolled up sleeves in place
</div>","","•	AirVolution fabric feels cotton-soft against your skin, but is really a high-performance nylon/polyester blend that's cool, comfortable and easy to care for on the road •	Knit fabric on the back panel and front sleeve deliver great freedom of movement •	Patent pending articulated 5 panel sleeves provide ergonomic comfort with greater range of motion; adjustable cuffs with two-button closure •	Strategically placed Koncealer mesh panels increase airflow and comfort with a mesh so fine it can't easily be detected at a casual glance •	UPF 30 ultraviolet protection •	Hidden zip security pocket at inside chest •	Built-in sunglass cleaner chamois patch is sewn inside the bottom left placket •	Button tab keeps rolled up sleeves in place","","airspeed-shirt-men-s"
"Mystic Outdoors Master","Mystic Outdoors","HikeShirt_005","Yes","ClothesShoes","Airspeed Shirt - Men's","85.00","","","","","","Do your travel plans include hot sun, high humidity, and little to no breeze to provide relief? You need the Kuhl Airspeed—designed to block harmful UV rays, wick moisture and dry quickly.
","•	AirVolution fabric feels cotton-soft against your skin, but is really a high-performance nylon/polyester blend that's cool, comfortable and easy to care for on the road&nbsp;<div>•	Knit fabric on the back panel and front sleeve deliver great freedom of movement&nbsp;</div><div>•	Patent pending articulated 5 panel sleeves provide ergonomic comfort with greater range of motion; adjustable cuffs with two-button closure&nbsp;</div><div>•	Strategically placed Koncealer mesh panels increase airflow and comfort with a mesh so fine it can't easily be detected at a casual glance&nbsp;</div><div>•	UPF 30 ultraviolet protection&nbsp;</div><div>•	Hidden zip security pocket at inside chest&nbsp;</div><div>•	Built-in sunglass cleaner chamois patch is sewn inside the bottom left placket&nbsp;</div><div>•	Button tab keeps rolled up sleeves in place
</div>","","•	AirVolution fabric feels cotton-soft against your skin, but is really a high-performance nylon/polyester blend that's cool, comfortable and easy to care for on the road •	Knit fabric on the back panel and front sleeve deliver great freedom of movement •	Patent pending articulated 5 panel sleeves provide ergonomic comfort with greater range of motion; adjustable cuffs with two-button closure •	Strategically placed Koncealer mesh panels increase airflow and comfort with a mesh so fine it can't easily be detected at a casual glance •	UPF 30 ultraviolet protection •	Hidden zip security pocket at inside chest •	Built-in sunglass cleaner chamois patch is sewn inside the bottom left placket •	Button tab keeps rolled up sleeves in place","","airspeed-shirt-men-s"
"Mystic Outdoors Master","Mystic Pro Outdoor","HikeShirt_004","Yes","","San Juan Plaid Shirt - Men's","60.00","","","","","","With a generous cut designed to sit away from your body for a loose, casual look, the Royal Robbins San Juan plaid shirt goes with everything you're tossing into your weekend bag.
","•	Modal / polyester blend resists wrinkles, dries fast and delivers UPF 50+ sun protection&nbsp;<div>•	Single chest pocket&nbsp;</div><div>•	Shirttail hem
</div>","","•	Modal / polyester blend resists wrinkles, dries fast and delivers UPF 50+ sun protection •	Single chest pocket •	Shirttail hem","","san-juan-plaid-shirt-men-s"
"Mystic Outdoors Master","Mystic Outdoors","HikeShirt_004","Yes","ClothesShoes","San Juan Plaid Shirt - Men's","60.00","","","","","","With a generous cut designed to sit away from your body for a loose, casual look, the Royal Robbins San Juan plaid shirt goes with everything you're tossing into your weekend bag.
","•	Modal / polyester blend resists wrinkles, dries fast and delivers UPF 50+ sun protection&nbsp;<div>•	Single chest pocket&nbsp;</div><div>•	Shirttail hem
</div>","","•	Modal / polyester blend resists wrinkles, dries fast and delivers UPF 50+ sun protection •	Single chest pocket •	Shirttail hem","","san-juan-plaid-shirt-men-s"
"Mystic Outdoors Master","Mystic Pro Outdoor","HikeShirt_003","Yes","","Growler Shirt - Men's","75.00","","","","","","Go straight from the trail to your favorite watering hole in the Outdoor Research Growler men's shirt. Its wicking, quick-drying, breathable fabric keeps you cool on a hike or lounging on a sun deck.
","•	Chest pockets with button-down flap closures&nbsp;<div>•	Curved hem
</div>","","•	Chest pockets with button-down flap closures •	Curved hem","","growler-shirt-men-s"
"Mystic Outdoors Master","Mystic Outdoors","HikeShirt_003","Yes","ClothesShoes","Growler Shirt - Men's","75.00","","","","","","Go straight from the trail to your favorite watering hole in the Outdoor Research Growler men's shirt. Its wicking, quick-drying, breathable fabric keeps you cool on a hike or lounging on a sun deck.
","•	Chest pockets with button-down flap closures&nbsp;<div>•	Curved hem
</div>","","•	Chest pockets with button-down flap closures •	Curved hem","","growler-shirt-men-s"
